Values,Values_06_36_14,Values_06_46_12,Values_06_56_14,Values_07_06_14,Values_07_16_19,Values_07_27_11,Values_07_37_18,Values_07_47_21,Values_07_57_24,Values_08_07_28,Values_08_17_30,Values_08_27_32,Values_08_37_35,Values_08_47_36,Values_08_57_27,Values_09_06_46,Values_09_16_05,Values_09_25_25,Values_09_34_44,Values_09_44_04,Values_09_53_24,Values_10_02_44,Values_10_12_10,Values_10_21_30,Values_10_30_49,Values_10_40_17,Values_10_49_13,Values_10_57_59,Values_11_06_42,Values_11_15_27,Values_11_24_09,Values_11_32_52,Values_11_41_33,Values_11_50_15,Values_11_58_58,Values_12_07_39,Values_12_16_22,Values_12_25_05,Values_12_33_48,Values_12_42_30,Values_12_50_43,Values_00_23_05,Values_00_32_24,Values_00_42_09,Values_00_52_11,Values_01_02_05,Values_01_12_19,Values_01_22_39,Values_01_33_07,Values_01_43_32,Values_01_53_59,Values_02_04_26,Values_02_15_03,Values_02_25_27,Values_02_36_20,Values_02_47_18,Values_02_58_18,Values_03_09_14,Values_03_20_15
2.3231179165385027,2.376912401460067,2.4035865454314336,2.422343343870492,2.4394973387495305,2.456212461647972,2.472685705129239,2.488916016631133,2.504856068793122,2.520444355614289,2.5356137090256388,2.55029626577155,2.564428989690446,2.5779600299023806,2.590855032427749,2.603102150877848,2.614714602380056,2.6257301035330447,2.6362072345168044,2.646219464578922,2.655847997307494,2.6651746565098176,2.674275786257416,2.6832177315557204,2.692054056898837,2.700824351868884,2.70955430092199,2.718256641811629,2.7269326652262253,2.735573977183727,2.744164325554645,2.752681364772472,2.7610982902912804,2.769385314737732,2.777510982915264,2.785443335570671,2.7931509356884097,2.800603769023396,2.807774025435741,2.814636761608004,2.8211704407153126,2.826996176026052,2.376912401460067,2.4035865454314336,2.422343343870492,2.4394973387495305,2.456212461647972,2.472685705129239,2.488916016631133,2.504856068793122,2.520444355614289,2.5356137090256388,2.55029626577155,2.564428989690446,2.5779600299023806,2.590855032427749,2.603102150877848,2.614714602380056,2.6257301035330447,2.6362072345168044
2.17808884154668,2.2305204617845247,2.256794999499553,2.275554310695625,2.292779813761555,2.309556569839564,2.326064611422769,2.3422999120914647,2.358215244172464,2.37375000084889,2.388838437136359,2.403414795907292,2.4174190264914897,2.430803248680963,2.443538026474751,2.4556171840475125,2.46706003348488,2.477910403275419,2.488232586369613,2.498105009019339,2.507612827405068,2.5168406935530228,2.5258666579032063,2.534757749764103,2.54356735896679,2.5523342341905284,2.5610827474684363,2.5698240301594777,2.5785576221271365,2.5872733516096265,2.595953247827797,2.6045733638798447,2.6131054462795493,2.6215184281420045,2.6297797478728486,2.637856507289761,2.6457164861797726,2.653329027476416,2.6606658014137743,2.6677014504658136,2.67441411142436,2.6804133942703725,2.2305204617845247,2.256794999499553,2.275554310695625,2.292779813761555,2.309556569839564,2.326064611422769,2.3422999120914647,2.358215244172464,2.37375000084889,2.388838437136359,2.403414795907292,2.4174190264914897,2.430803248680963,2.443538026474751,2.4556171840475125,2.46706003348488,2.477910403275419,2.488232586369613
2.0307085504511613,2.081746109816945,2.1076060169869533,2.126357275233528,2.1436426387278136,2.160467383643886,2.176994597679509,2.1932173723714707,2.209088591798929,2.2245484645869555,2.23953249527524,2.253976777267474,2.2678239172149426,2.2810296186350003,2.293568937541463,2.3054409292485496,2.316670577344743,2.3273074448042377,2.3374212330343305,2.347095114815399,2.3564180946936504,2.365477658516986,2.374353674207828,2.383114061686378,2.391812323598112,2.400486720804208,2.4091607162476967,2.4178442744927504,2.4265356484745206,2.4352233670819814,2.443888226182262,2.4525051638269346,2.461044960405788,2.46947574540038,2.4777643169089347,2.485877291561706,2.4937821048129405,2.501447878093884,2.508846162892231,2.5159515647964468,2.522742244723587,2.528822460124365,2.081746109816945,2.1076060169869533,2.126357275233528,2.1436426387278136,2.160467383643886,2.176994597679509,2.1932173723714707,2.209088591798929,2.2245484645869555,2.23953249527524,2.253976777267474,2.2678239172149426,2.2810296186350003,2.293568937541463,2.3054409292485496,2.316670577344743,2.3273074448042377,2.3374212330343305
1.8814243766278,1.9310439305101703,1.9564770132816167,1.9752100864634543,1.9925433965931767,2.0094019170973976,2.0259318746536925,2.042123571215617,2.0579300064431774,2.07329211438488,2.0881464711111124,2.102430759981263,2.1160899087609297,2.1290828047562576,2.141388551221316,2.153010970914939,2.1639802672794906,2.174351330657333,2.184198938135274,2.193610773926951,2.2026795679261624,2.2114956335775515,2.2201407628032994,2.228683974624278,2.237179179995847,2.245664517727595,2.254162961153318,2.262683766183847,2.271224382794424,2.2797725399316247,2.288308306889274,2.296806014754172,2.3052359826641537,2.313566034723824,2.321762817637302,2.3297929399989794,2.337623955920935,2.345225211581557,2.352568566364074,2.359628992843358,2.3663850537835334,2.372442539521277,1.9310439305101703,1.9564770132816167,1.9752100864634543,1.9925433965931767,2.0094019170973976,2.0259318746536925,2.042123571215617,2.0579300064431774,2.07329211438488,2.0881464711111124,2.102430759981263,2.1160899087609297,2.1290828047562576,2.141388551221316,2.153010970914939,2.1639802672794906,2.174351330657333,2.184198938135274
1.7307143324009346,1.7788996667233412,1.803897221460784,1.8226033041916327,1.8399733873319404,1.8568519799987964,1.8733685842746008,1.889510797957609,1.905231727851968,1.920472935530784,1.935171886743696,1.9492675920414104,1.962706961103181,1.9754516592846207,1.9874843824834056,1.9988132431335264,2.0094731952934466,2.019524029947417,2.029045247335458,2.0381287899681024,2.04687097520478,2.055364927067838,2.0636944615539323,2.0719299029505795,2.0801258672371885,2.088320740954812,2.096537433367054,2.104784957311206,2.113060452082524,2.1213513549443666,2.1296375246254486,2.137893202909872,2.1460887625748906,2.154192231224501,2.162170604504211,2.169990972560254,2.1776214847971525,2.1850321733952955,2.192195648737417,2.199087672200126,2.205687605489173,2.2116102230605645,1.7788996667233412,1.803897221460784,1.8226033041916327,1.8399733873319404,1.8568519799987964,1.8733685842746008,1.889510797957609,1.905231727851968,1.920472935530784,1.935171886743696,1.9492675920414104,1.962706961103181,1.9754516592846207,1.9874843824834056,1.9988132431335264,2.0094731952934466,2.019524029947417,2.029045247335458
1.579085084954771,1.6258279067781385,1.6503850613224824,1.669057271361986,1.6864544180958525,1.703340700329076,1.719829070205902,1.7359044933718222,1.7515201599060446,1.7666181519768265,1.781136639975338,1.795015699267139,1.8082038838158343,1.82066523197658,1.832385576007292,1.8433768354244904,1.853678237713943,1.8633540373528463,1.872488093368884,1.8811763413321467,1.889518536816144,1.8976105874324984,1.9055384250563343,1.9133738788121188,1.9211725612531567,1.9289734723531464,1.9367998794896475,1.944661015085795,1.9525541973596552,1.9604670776390545,1.968379817780343,1.976267085929488,1.9840998219067247,1.9918467649518976,1.999475760257282,2.0069548706521427,2.014253320531193,2.021342294124811,2.028195602601829,2.034790226624433,2.041106734614136,2.04677671440661,1.6258279067781385,1.6503850613224824,1.669057271361986,1.6864544180958525,1.703340700329076,1.719829070205902,1.7359044933718222,1.7515201599060446,1.7666181519768265,1.781136639975338,1.795015699267139,1.8082038838158343,1.82066523197658,1.832385576007292,1.8433768354244904,1.853678237713943,1.8633540373528463,1.872488093368884
1.4270685353909789,1.47236835787784,1.496484061347877,1.5151176952114,1.5325340515676305,1.549417448856636,1.565864489516023,1.5818575606955425,1.5973498943357964,1.6122839767586332,1.6265984957668391,1.640234332135421,1.6531413523405485,1.6652855693448914,1.6766555012175162,1.6872663955562703,1.6971612768918058,1.7064084239668105,1.7150956855751358,1.7233227184017446,1.7311925587862436,1.7388038617248922,1.746244756856735,1.7535887672612929,1.7608927826906144,1.768196770861475,1.7755247675956265,1.7828866752773858,1.7902804680189872,1.7976945041203023,1.8051097494007209,1.8125018013939305,1.819842668215868,1.8271022975065647,1.834249874317272,1.8412549163748333,1.8480881955042907,1.8547225086905328,1.8611333144612128,1.867299242328056,1.873202476680207,1.8784994265824169,1.47236835787784,1.496484061347877,1.5151176952114,1.5325340515676305,1.549417448856636,1.565864489516023,1.5818575606955425,1.5973498943357964,1.6122839767586332,1.6265984957668391,1.640234332135421,1.6531413523405485,1.6652855693448914,1.6766555012175162,1.6872663955562703,1.6971612768918058,1.7064084239668105,1.7150956855751358
1.2752173385126806,1.3190810685091396,1.342757730103135,1.3613501684615488,1.3787797786700566,1.3956516669735048,1.4120463011612787,1.4279435218044618,1.4432965427658666,1.458048128865701,1.4721372973475284,1.4855054806956385,1.4981035361334722,1.509899065070473,1.5208828333887865,1.5310729490267174,1.5405157659364843,1.549283153389553,1.5574665827917171,1.5651691582105764,1.5724970340437352,1.5795515680309309,1.5864231581872843,1.5931871968995883,1.5999021158191986,1.6066091869572878,1.613333605633339,1.620086374089428,1.626866577938994,1.633663753429931,1.6404601490011343,1.6472327724945095,1.6539551798637817,1.660599002917862,1.6671352369162988,1.6735353180801171,1.6797720211337586,1.685820201481945,1.6916573987359411,1.6972643103880796,1.7026251382067343,1.7074290958301217,1.3190810685091396,1.342757730103135,1.3613501684615488,1.3787797786700566,1.3956516669735048,1.4120463011612787,1.4279435218044618,1.4432965427658666,1.458048128865701,1.4721372973475284,1.4855054806956385,1.4981035361334722,1.509899065070473,1.5208828333887865,1.5310729490267174,1.5405157659364843,1.549283153389553,1.5574665827917171
1.124099731443464,1.166540989352165,1.1897837957442388,1.2083340799013302,1.2257725963256392,1.2426261101716778,1.2589591756341576,1.274749094951824,1.289948985564641,1.30450175701052,1.3183465692121157,1.3314251613152506,1.343689073615142,1.3551071272890456,1.3656719168642768,1.3754039611205406,1.3843524917655363,1.3925925471924838,1.4002188620380438,1.4073377167231498,1.4140582184834054,1.420484375585227,1.426708912757677,1.432809250576929,1.4388456072047409,1.4448608723898595,1.4508817664661364,1.456920794021209,1.4629785790083685,1.4690462769358132,1.475107867378462,1.4811422191710877,1.4871248856658656,1.493029629211538,1.498829697127312,1.504498880435631,1.5100123864528954,1.5153475507041585,1.5204844057448017,1.525406116685963,1.530099287207617,1.5342936956839617,1.166540989352165,1.1897837957442388,1.2083340799013302,1.2257725963256392,1.2426261101716778,1.2589591756341576,1.274749094951824,1.289948985564641,1.30450175701052,1.3183465692121157,1.3314251613152506,1.343689073615142,1.3551071272890456,1.3656719168642768,1.3754039611205406,1.3843524917655363,1.3925925471924838,1.4002188620380438
0.9742940152306582,1.0153322328262624,1.0381481966361532,1.0566563219319238,1.0741004233059903,1.0909299663576044,1.1071938117223332,1.1228667072676235,1.137901578364111,1.152241339164116,1.16582510912516,1.178594700805316,1.1905020480078534,1.2015168454237042,1.2116331216497025,1.2208733813653077,1.2292893047886075,1.2369586964841297,1.2439792080165777,1.2504600319103552,1.2565130630819483,1.2622449014879045,1.2677506440007325,1.273109879715855,1.2783848345085445,1.2836203018843435,1.288844862090575,1.29407289149685,1.2993069444230427,1.30454020095773,1.3097587836484357,1.314943836057905,1.3200733216388312,1.325123543204194,1.3300704062481477,1.3348904581658692,1.3395617351133358,1.3440644425795092,1.348381487958526,1.3524988758472902,1.3564059710873757,1.359880467051254,1.0153322328262624,1.0381481966361532,1.0566563219319238,1.0741004233059903,1.0909299663576044,1.1071938117223332,1.1228667072676235,1.137901578364111,1.152241339164116,1.16582510912516,1.178594700805316,1.1905020480078534,1.2015168454237042,1.2116331216497025,1.2208733813653077,1.2292893047886075,1.2369586964841297,1.2439792080165777
0.8263829895860519,0.8660423414727718,0.8884391489388836,0.9069051382601152,0.9243517157266472,0.9411522298088232,0.9573400612458972,0.972887363712,0.9877467594776608,1.0018610232650402,1.0151690573038483,1.027612529384975,1.0391434992785356,1.0497322159637412,1.0593737773500544,1.0680922792719012,1.0759414493573165,1.0830014792586018,1.0893726089426443,1.095166689220764,1.1004982399841337,1.1054763884551826,1.1101986358788207,1.1147468601562946,1.1191854901635423,1.1235614784360008,1.127905565474223,1.1322343314205483,1.136552613459221,1.1408559806367984,1.145133068498533,1.1493676668278672,1.153540519562802,1.1576308378126134,1.1616175497625532,1.1654803199039403,1.1692003696475957,1.1727611257544976,1.1761487154161934,1.1793523195673608,1.1823643906990016,1.1850173092663707,0.8660423414727718,0.8884391489388836,0.9069051382601152,0.9243517157266472,0.9411522298088232,0.9573400612458972,0.972887363712,0.9877467594776608,1.0018610232650402,1.0151690573038483,1.027612529384975,1.0391434992785356,1.0497322159637412,1.0593737773500544,1.0680922792719012,1.0759414493573165,1.0830014792586018,1.0893726089426443
0.680948587114664,0.7192568158668199,0.741241550213216,0.7596643807465099,0.7771095622033453,0.7938756227393033,0.8099806666031405,0.825394191069839,0.8400683914252717,0.8539457577661156,0.8669648076935139,0.8790668644069723,0.890203871838625,0.9003463452608522,0.9094901216034452,0.9176605282396924,0.9249129722123776,0.9313296817196548,0.9370131784541784,0.9420777313378962,0.9466403271509428,0.950812551436634,0.9546943288387826,0.9583699253457828,0.9619061404367212,0.9653523077964652,0.9687415910721402,0.9720930654915874,0.9754141605962056,0.9787031541725616,0.9819515191811444,0.9851460169434636,0.988270495865111,0.991307396823534,0.9942389891230032,0.997048369475748,0.9997202560816772,1.0022416043730005,1.0046020636502246,1.006794286978156,1.0088141018677612,1.0105546249751014,0.7192568158668199,0.741241550213216,0.7596643807465099,0.7771095622033453,0.7938756227393033,0.8099806666031405,0.825394191069839,0.8400683914252717,0.8539457577661156,0.8669648076935139,0.8790668644069723,0.890203871838625,0.9003463452608522,0.9094901216034452,0.9176605282396924,0.9249129722123776,0.9313296817196548,0.9370131784541784
0.5385668848217363,0.5755540792403622,0.5971318979613451,0.6155083574977884,0.632946444922162,0.649671255795495,0.6656858084210254,0.6809568611670339,0.6954360485403414,0.7090654326883112,0.7217829915888075,0.7335295255535449,0.7442566500237888,0.7539348935218754,0.7625605401786419,0.7701598286026848,0.7767895145298765,0.7825335446188026,0.7874964408824586,0.7917946665468585,0.7955475237265761,0.7988689838692004,0.8018614010633441,0.8046115071475471,0.8071886109994947,0.8096446148229642,0.8120153289138939,0.8143225720318082,0.8165766302068463,0.8187787626751218,0.8209235560440376,0.823001019631544,0.8249983810788709,0.8269015831677666,0.828696505478646,0.8303699430357953,0.8319103737517471,0.8333085411613171,0.8345578719275923,0.8356547412081042,0.8365985946675915,0.8373484934324409,0.5755540792403622,0.5971318979613451,0.6155083574977884,0.632946444922162,0.649671255795495,0.6656858084210254,0.6809568611670339,0.6954360485403414,0.7090654326883112,0.7217829915888075,0.7335295255535449,0.7442566500237888,0.7539348935218754,0.7625605401786419,0.7701598286026848,0.7767895145298765,0.7825335446188026,0.7874964408824586
0.3998036057592507,0.435500987209744,0.4566738277439023,0.4749973743486861,0.4924197671431689,0.5090941271826147,0.5250085630106565,0.5401269938546066,0.5544003529142038,0.5677701360242268,0.5801736419132913,0.5915509941733744,0.6018532992717183,0.6110508840548599,0.6191402298246994,0.6261482088327346,0.6321326354102722,0.6371788921824003,0.6413932480972376,0.6448941554715975,0.6478030883429211,0.6502363291484687,0.652298654860729,0.6540793192648061,0.6556502500468783,0.6570660696477213,0.6583654179940919,0.6595730616765122,0.6607023606064976,0.6617577796613702,0.6627372456358022,0.6636342418663513,0.6644395991079385,0.6651429830349067,0.6657341013972469,0.6662036623684666,0.6665441153939935,0.6667502007713828,0.6668193275787844,0.6667517937002149,0.6665508579953717,0.6662458042725125,0.435500987209744,0.4566738277439023,0.4749973743486861,0.4924197671431689,0.5090941271826147,0.5250085630106565,0.5401269938546066,0.5544003529142038,0.5677701360242268,0.5801736419132913,0.5915509941733744,0.6018532992717183,0.6110508840548599,0.6191402298246994,0.6261482088327346,0.6321326354102722,0.6371788921824003,0.6413932480972376
0.2652101676640737,0.2996489323425774,0.3204143127381839,0.3386740047487985,0.3560681760315587,0.3726794838689656,0.3884812883265489,0.4034345544413142,0.417489370102682,0.4305865344471125,0.4426625454541826,0.4536567232241484,0.4635195194724166,0.4722208851082785,0.4797572929458625,0.4861560165861368,0.4914756820007613,0.4958028632245792,0.4992453528411512,0.5019234073356736,0.5039605386791014,0.5054752637472832,0.5065747636900099,0.5073508487829416,0.5078781454078264,0.5082141119795617,0.5084003600801241,0.5084647637713482,0.5084239269522968,0.5082856952473627,0.5080515118970839,0.5077185092128422,0.507281293353629,0.506733421923914,0.5060685965220763,0.5052816009101392,0.5043690154027723,0.5033297332923,0.5021652989583808,0.5008800820219638,0.4994812988532227,0.4980717437955587,0.2996489323425774,0.3204143127381839,0.3386740047487985,0.3560681760315587,0.3726794838689656,0.3884812883265489,0.4034345544413142,0.417489370102682,0.4305865344471125,0.4426625454541826,0.4536567232241484,0.4635195194724166,0.4722208851082785,0.4797572929458625,0.4861560165861368,0.4914756820007613,0.4958028632245792,0.4992453528411512
0.1353202905625121,0.1685305469306314,0.1888805175059811,0.2070600711378103,0.2244086547956407,0.2409400102753464,0.256612895819563,0.2713851955397659,0.2852060077640072,0.2980153153618154,0.3097487146485068,0.3203446246962244,0.3297527333887903,0.3379424839877356,0.3449101813559839,0.3506833152185559,0.3553211210634492,0.3589111592771734,0.3615625542474338,0.3633972031593256,0.3645405322737678,0.3651132153992245,0.3652248074923415,0.3649696886423521,0.3644252344995075,0.3636518193705679,0.3626941276586837,0.3615832559930942,0.3603391752229846,0.358973237898426,0.3574905298499622,0.3558919564105993,0.354176019963248,0.3523402871721359,0.3503825668778269,0.3483018282478652,0.3460988888999366,0.3437768982750153,0.3413416358615371,0.3388016392044282,0.3361681742731239,0.3336198109825022,0.1685305469306314,0.1888805175059811,0.2070600711378103,0.2244086547956407,0.2409400102753464,0.256612895819563,0.2713851955397659,0.2852060077640072,0.2980153153618154,0.3097487146485068,0.3203446246962244,0.3297527333887903,0.3379424839877356,0.3449101813559839,0.3506833152185559,0.3553211210634492,0.3589111592771734,0.36156255424743383
0.0106471390102203,0.0426569705290281,0.0625772605124439,0.0806542808924504,0.0979343162135174,0.1143637659405846,0.1298869195118615,0.1444584449522485,0.1580263096473458,0.1705295740385924,0.1819028545431019,0.19208360260979,0.2010206713242427,0.2086829083489315,0.215066338392029,0.2201985301062861,0.2241391720802899,0.2269766462904929,0.2288212492815919,0.2297963775569606,0.2300292589263947,0.2296426461691466,0.2287484264748351,0.2274435422957008,0.2258081402779458,0.2239055552095925,0.2217836052069581,0.2194766806642565,0.2170081958726133,0.2143930882990653,0.211640163174593,0.208754172781467,0.2057375858512055,0.2025920440587994,0.1993195252452962,0.1959232417133683,0.1924083023006387,0.1887821628764215,0.185054884759339,0.1812392165412097,0.1773505131617111,0.1736443556191396,0.0426569705290281,0.0625772605124439,0.0806542808924504,0.0979343162135174,0.1143637659405846,0.1298869195118615,0.1444584449522485,0.1580263096473458,0.1705295740385924,0.1819028545431019,0.19208360260979,0.2010206713242427,0.2086829083489315,0.215066338392029,0.2201985301062861,0.2241391720802899,0.2269766462904929,0.2288212492815919
-0.1083190522051346,-0.0774843777306857,-0.0580149871239776,-0.0400695676607483,-0.0228871985970798,-0.0065872353203967,0.0087602637868183,0.0231066104052134,0.0363985054254687,0.0485739964068344,0.0595666660173201,0.069312963641919,0.0777608755421711,0.0848786101238273,0.0906618473192739,0.095138145723339,0.0983675364179165,0.1004390985720994,0.1014641735009847,0.1015675378500872,0.100878119328937,0.0995206715542357,0.0976093615692614,0.0952436664896151,0.0925064974967298,0.0894641599166381,0.0861676271054564,0.082654611532751,0.0789520021018731,0.0750783522010021,0.0710462151882345,0.066864215392826,0.0625388086166434,0.0580757275880178,0.0534811304918704,0.0487624795513461,0.043929177262233,0.0389929842345386,0.0339682380040771,0.0288718888437099,0.0237233676996838,0.0188554888689393,-0.0774843777306857,-0.0580149871239776,-0.0400695676607483,-0.0228871985970798,-0.0065872353203967,0.0087602637868183,0.0231066104052134,0.0363985054254687,0.0485739964068344,0.0595666660173201,0.069312963641919,0.0777608755421711,0.0848786101238273,0.0906618473192739,0.095138145723339,0.0983675364179165,0.1004390985720994,0.10146417350098473
-0.2211129402448643,-0.1914316014398538,-0.1724416581002537,-0.1546639124052785,-0.1376148309577682,-0.1214779308929129,-0.1063375073587274,-0.0922457470123085,-0.0792573424039412,-0.0674353316123864,-0.0568471938874951,-0.047557483473285,-0.0396190737665548,-0.0330643950966542,-0.027898129732598,-0.0240927704679198,-0.0215880091567388,-0.0202941540871781,-0.0200989148254635,-0.0208762319254277,-0.0224955685037415,-0.0248302483476563,-0.0277638874356997,-0.0311945213834882,-0.0350365083369865,-0.0392205959110023,-0.0436926721672442,-0.0484117157959134,-0.0533473759862993,-0.0584774978460918,-0.0637857976205585,-0.0692598009993683,-0.0748890921037074,-0.0806638793333333,-0.0865738615670255,-0.0926073692021366,-0.0987507535709549,-0.1049880015066846,-0.1113005558333555,-0.1176673251985388,-0.1240648668259123,-0.130083888298265,-0.1914316014398538,-0.1724416581002537,-0.1546639124052785,-0.1376148309577682,-0.1214779308929129,-0.1063375073587274,-0.0922457470123085,-0.0792573424039412,-0.0674353316123864,-0.0568471938874951,-0.047557483473285,-0.0396190737665548,-0.0330643950966542,-0.027898129732598,-0.0240927704679198,-0.0215880091567388,-0.0202941540871781,-0.02009891482546358
-0.3272957052382593,-0.2987497918356921,-0.2802753000376525,-0.2627083984329227,-0.245834846622009,-0.2299007319607028,-0.2150044827058617,-0.2012019242423831,-0.1885492583294057,-0.177110662059465,-0.1669546781967175,-0.1581468330594015,-0.1507408136422393,-0.1447696450455062,-0.1402383430105178,-0.1371194466346166,-0.1353523922659543,-0.1348469218025079,-0.1354898606925997,-0.1371539430249403,-0.1397071030558764,-0.1430208204841025,-0.1469765674783952,-0.1514699589242436,-0.1564126826907773,-0.1617325952013276,-0.1673724993970299,-0.1732881183400094,-0.1794456941738006,-0.1858195285219503,-0.1923896695093986,-0.199139860120813,-0.2060557971200247,-0.2131237084372525,-0.2203292341822073,-0.227656587258024,-0.2350879682808433,-0.2426032122897479,-0.2501796481429843,-0.2577921534389154,-0.265413387225047,-0.2725592594142697,-0.2987497918356921,-0.2802753000376525,-0.2627083984329227,-0.245834846622009,-0.2299007319607028,-0.2150044827058617,-0.2012019242423831,-0.1885492583294057,-0.177110662059465,-0.1669546781967175,-0.1581468330594015,-0.1507408136422393,-0.1447696450455062,-0.1402383430105178,-0.1371194466346166,-0.1353523922659543,-0.1348469218025079,-0.13548986069259975
-0.4264564290659489,-0.3990322399202895,-0.381116535627456,-0.3638105971106907,-0.3471613230186941,-0.3314757869959382,-0.3168664513330605,-0.3033929156178931,-0.2911129930373162,-0.2800920323259683,-0.270399614253921,-0.26210217274934,-0.2552541242598647,-0.2498890025422127,-0.2460120835898387,-0.2435959031733037,-0.2425796217473952,-0.2428724243055051,-0.2443602881247398,-0.2469147974113067,-0.2504024282957494,-0.2546928955373497,-0.2596656108705094,-0.2652138536103748,-0.2712467273630816,-0.2776892843660903,-0.2844813311790867,-0.2915754266809657,-0.2989345010798181,-0.3065294121036632,-0.314336644468804,-0.3223362687660913,-0.3305102106425444,-0.3388408399514466,-0.3473098667044679,-0.3558975212805446,-0.3645819947405481,-0.3733391174059788,-0.3821422566756929,-0.3909624163026383,-0.3997685180490182,-0.4080042149984773,-0.3990322399202895,-0.381116535627456,-0.3638105971106907,-0.3471613230186941,-0.3314757869959382,-0.3168664513330605,-0.3033929156178931,-0.2911129930373162,-0.2800920323259683,-0.270399614253921,-0.26210217274934,-0.2552541242598647,-0.2498890025422127,-0.2460120835898387,-0.2435959031733037,-0.2425796217473952,-0.2428724243055051,-0.24436028812473987
-0.5182133039123696,-0.4919014826224678,-0.4745948676241793,-0.4576065781046931,-0.4412364955528335,-0.4258511087394001,-0.4115768164810308,-0.3984771199249642,-0.3866115302048757,-0.3760465784926301,-0.3668528308046236,-0.359097531925096,-0.3528357068153446,-0.3481012714487201,-0.3448996465687743,-0.3432032728801195,-0.3429509750962293,-0.344051356478264,-0.3463895550863375,-0.3498360437142864,-0.3542559026549461,-0.3595171621022671,-0.3654972669732266,-0.372087264313991,-0.3791937841636459,-0.3867391913953873,-0.3946604185699842,-0.4029069881867849,-0.4114386518165113,-0.4202229622655152,-0.4292329857195839,-0.4384452713829599,-0.4478381311622032,-0.4573902408003359,-0.4670795509429962,-0.4768824870246669,-0.4867734149083547,-0.49672435104321,-0.5067048981265193,-0.5166823878221496,-0.5266222100783086,-0.5358990880394212,-0.4919014826224678,-0.4745948676241793,-0.4576065781046931,-0.4412364955528335,-0.4258511087394001,-0.4115768164810308,-0.3984771199249642,-0.3866115302048757,-0.3760465784926301,-0.3668528308046236,-0.359097531925096,-0.3528357068153446,-0.3481012714487201,-0.3448996465687743,-0.3432032728801195,-0.3429509750962293,-0.344051356478264,-0.34638955508633756
-0.6022147509476444,-0.5770102669029088,-0.5603694197597412,-0.5437614328659764,-0.5277310689416703,-0.5127026781234855,-0.4988164967476596,-0.4861400436809518,-0.4747345969032996,-0.4646678582024672,-0.4560112990123698,-0.4488328469466093,-0.4431879794653286,-0.4391108302871105,-0.4366068098352063,-0.435648132851148,-0.4361731919869495,-0.4380899524563164,-0.4412826975455279,-0.4456208109862419,-0.450968032482966,-0.4571907900424264,-0.4641646657774737,-0.4717785954814434,-0.4799368700649732,-0.4885593123053443,-0.4975801350794453,-0.5069459866821938,-0.5166136093658611,-0.526547427071895,-0.5367172700872593,-0.5470963554648276,-0.5576595773657634,-0.5683821204038206,-0.5792383860499172,-0.5902012123342352,-0.6012413647705583,-0.6123272777788539,-0.6234250275188188,-0.6344985169509042,-0.6455098512585977,-0.6557688558405945,-0.5770102669029088,-0.5603694197597412,-0.5437614328659764,-0.5277310689416703,-0.5127026781234855,-0.4988164967476596,-0.4861400436809518,-0.4747345969032996,-0.4646678582024672,-0.4560112990123698,-0.4488328469466093,-0.4431879794653286,-0.4391108302871105,-0.4366068098352063,-0.435648132851148,-0.4361731919869495,-0.4380899524563164,-0.44128269754552796
-0.6781405129317178,-0.654042498419552,-0.6381296861803519,-0.6219698285226918,-0.6063445789040549,-0.591734616817787,-0.5782939126130037,-0.5660941049606367,-0.5551982883004245,-0.5456753001031024,-0.5375974108318702,-0.5310330730049622,-0.5260380276068586,-0.5226464263196027,-0.5208634777696904,-0.5206610040882164,-0.5219768365095369,-0.5247182176424189,-0.528768538787116,-0.5339961031515442,-0.5402633597192817,-0.5474352196513094,-0.5553855169352656,-0.5640012144720457,-0.5731844212931669,-0.5828525903899616,-0.5929373994174005,-0.6033828169677726,-0.6141427790448115,-0.6251787914424617,-0.6364576664232411,-0.6479495137679365,-0.659626041868675,-0.6714591835193943,-0.6834200379287134,-0.6954781104225631,-0.7076008286291346,-0.7197533148141192,-0.7318983951010087,-0.7439968255816176,-0.756007712006839,-0.7671806351054936,-0.654042498419552,-0.6381296861803519,-0.6219698285226918,-0.6063445789040549,-0.591734616817787,-0.5782939126130037,-0.5660941049606367,-0.5551982883004245,-0.5456753001031024,-0.5375974108318702,-0.5310330730049622,-0.5260380276068586,-0.5226464263196027,-0.5208634777696904,-0.5206610040882164,-0.5219768365095369,-0.5247182176424189,-0.528768538787116
